nohup: 忽略输入
1456262635 2788.24 22.53
1456262636 2788.19 22.53
1456262637 2788.34 22.53
1456262638 2788.39 22.53
1456262639 2788.53 22.53
1456262639 2788.63 22.53
1456262640 2788.73 22.53
1456262641 2788.74 22.53
1456262642 2788.81 22.53
1456262643 2789.16 22.53
1456262644 2788.5 22.53
1456262645 2788.5 22.53
1456262646 2788.49 22.53
1456262647 2788.48 22.53
1456262648 2788.48 22.53
1456262649 2788.48 22.53
1456262650 2788.28 22.53
1456262650 2788.18 22.53
1456262651 2788.17 22.53
1456262652 2788.12 22.53
1456262653 2788.11 22.53
1456262654 2788.09 22.53
1456262655 2788.08 22.53
1456262656 2788.1 22.53
1456262657 2788.25 22.53
1456262658 2788.33 22.53
1456262659 2788.38 22.53
1456262659 2788.39 22.53
1456262660 2788.47 22.53
1456262661 2788.45 22.53
1456262662 2788.51 22.53
1456262663 2788.55 22.53
1456262664 2788.45 22.53
1456262665 2788.5 22.53
1456262666 2788.39 22.53
1456262667 2788.36 22.53
1456262668 2788.36 22.53
1456262668 2788.36 22.53
1456262669 2788.36 22.52
1456262670 2788.25 22.52
1456262671 2788.39 22.52
1456262672 2788.39 22.52
1456262673 2788.32 22.52
1456262674 2788.33 22.52
1456262675 2788.33 22.52
1456262676 2788.33 22.52
1456262677 2788.39 22.53
1456262677 2788.39 22.53
1456262678 2788.0 22.53
1456262679 2788.23 22.53
1456262680 2788.26 22.52
1456262681 2788.08 22.52
1456262682 2788.01 22.52
1456262683 2787.88 22.52
1456262684 2787.93 22.52
1456262685 2787.93 22.52
1456262686 2787.83 22.52
1456262686 2787.55 22.52
1456262687 2787.73 22.52
1456262688 2787.61 22.52
1456262689 2787.5 22.52
1456262690 2787.5 22.52
1456262691 2787.5 22.52
1456262692 2787.43 22.52
1456262693 2786.73 22.52
1456262694 2786.73 22.52
1456262695 2786.73 22.52
1456262696 2786.73 22.52
1456262696 2786.73 22.52
1456262697 2787.0 22.52
1456262698 2786.71 22.52
1456262699 2786.73 22.52
1456262700 2786.56 22.52
1456262701 2786.73 22.52
1456262702 2786.57 22.52
1456262703 2786.61 22.52
1456262704 2786.61 22.52
1456262705 2786.61 22.52
1456262706 2786.78 22.52
1456262706 2786.78 22.52
1456262707 2786.95 22.52
1456262708 2786.82 22.52
1456262709 2786.88 22.52
1456262710 2786.95 22.52
1456262711 2786.89 22.52
1456262712 2786.97 22.52
1456262713 2786.98 22.52
1456262714 2786.98 22.52
1456262715 2787.13 22.52
1456262715 2787.27 22.52
1456262716 2787.27 22.52
1456262717 2787.21 22.52
1456262718 2787.51 22.52
1456262719 2787.51 22.52
1456262720 2787.51 22.52
1456262721 2787.6 22.52
1456262722 2787.6 22.52
1456262723 2787.6 22.52
1456262724 2788.31 22.52
1456262725 2788.31 22.52
1456262726 2787.67 22.52
1456262726 2788.05 22.52
1456262727 2788.05 22.52
1456262728 2787.99 22.52
1456262729 2788.29 22.52
1456262730 2788.23 22.52
1456262731 2788.31 22.52
1456262732 2788.39 22.52
1456262733 2788.33 22.52
1456262734 2788.07 22.52
1456262735 2788.34 22.52
1456262736 2788.29 22.52
1456262736 2788.05 22.52
1456262737 2787.99 22.52
1456262738 2787.93 22.52
1456262739 2787.82 22.52
1456262740 2787.75 22.52
1456262741 2787.63 22.52
1456262742 2787.52 22.52
1456262743 2787.39 22.52
1456262744 2787.42 22.52
1456262745 2787.3 22.52
1456262745 2787.26 22.52
1456262746 2787.22 22.52
1456262747 2787.16 22.52
1456262748 2787.09 22.52
1456262749 2786.97 22.52
1456262750 2786.81 22.52
1456262751 2786.77 22.51
1456262752 2786.81 22.51
1456262753 2786.81 22.51
1456262753 2786.67 22.51
1456262754 2786.67 22.51
1456262755 2786.66 22.51
1456262756 2786.49 22.51
1456262757 2786.67 22.51
1456262758 2786.97 22.51
1456262759 2786.97 22.51
1456262760 2787.02 22.51
1456262761 2787.13 22.51
1456262762 2787.03 22.51
1456262762 2787.14 22.51
1456262763 2787.46 22.51
1456262764 2787.62 22.51
1456262765 2787.68 22.51
1456262766 2787.76 22.51
1456262767 2787.76 22.51
1456262768 2787.78 22.51
1456262769 2787.96 22.51
1456262770 2788.0 22.51
1456262771 2787.97 22.51
1456262771 2788.29 22.51
1456262772 2788.16 22.51
1456262773 2788.29 22.51
1456262774 2788.28 22.51
1456262775 2788.29 22.51
1456262776 2788.3 22.51
1456262777 2788.29 22.51
1456262778 2787.99 22.51
1456262779 2788.28 22.51
1456262780 2788.28 22.51
1456262781 2788.23 22.51
1456262781 2788.23 22.51
1456262782 2788.17 22.51
1456262783 2788.16 22.51
1456262784 2788.05 22.53
1456262785 2788.05 22.53
1456262786 2788.12 22.53
1456262787 2787.93 22.53
1456262788 2787.73 22.52
1456262789 2787.71 22.52
1456262790 2787.41 22.52
1456262790 2787.43 22.51
1456262791 2787.37 22.51
1456262792 2787.32 22.51
1456262793 2787.31 22.52
1456262794 2787.31 22.52
1456262795 2787.04 22.52
1456262796 2787.16 22.52
1456262797 2787.11 22.52
1456262798 2787.01 22.52
1456262799 2787.35 22.51
1456262799 2787.35 22.51
1456262800 2787.36 22.52
1456262801 2787.43 22.52
1456262802 2787.62 22.52
1456262803 2787.66 22.52
1456262804 2787.74 22.52
1456262805 2788.18 22.52
1456262806 2787.99 22.52
1456262807 2788.23 22.52
1456262807 2788.3 22.52
1456262808 2788.3 22.52
1456262809 2788.41 22.52
1456262810 2788.39 22.52
1456262811 2788.69 22.52
1456262812 2788.46 22.52
1456262813 2788.46 22.52
1456262814 2788.81 22.52
1456262815 2788.93 22.52
1456262816 2788.67 22.53
1456262816 2788.8 22.53
1456262817 2788.82 22.52
1456262818 2788.84 22.52
1456262819 2788.91 22.52
1456262820 2788.89 22.52
1456262821 2788.95 22.52
1456262822 2788.9 22.52
1456262823 2788.82 22.52
1456262824 2788.8 22.52
1456262825 2788.76 22.52
1456262826 2788.27 22.52
1456262826 2788.58 22.52
1456262827 2788.69 22.52
1456262828 2788.59 22.52
1456262829 2788.37 22.52
1456262830 2788.34 22.52
1456262831 2788.32 22.52
1456262832 2788.59 22.52
1456262833 2788.58 22.52
1456262834 2788.42 22.52
1456262835 2788.94 22.52
1456262835 2788.68 22.52
1456262836 2788.65 22.52
1456262837 2788.67 22.52
1456262838 2788.63 22.52
1456262839 2788.68 22.52
1456262840 2788.67 22.52
1456262841 2788.49 22.52
1456262842 2788.4 22.52
1456262843 2788.43 22.52
1456262844 2788.49 22.52
1456262845 2788.49 22.52
1456262845 2788.47 22.52
1456262846 2788.46 22.52
1456262847 2788.4 22.52
1456262848 2788.66 22.52
1456262849 2788.66 22.52
1456262850 2788.87 22.52
1456262851 2788.98 22.52
1456262852 2788.97 22.52
1456262853 2788.99 22.52
1456262854 2788.99 22.52
1456262854 2788.99 22.52
1456262855 2788.99 22.52
1456262856 2789.0 22.52
1456262857 2789.0 22.52
1456262858 2789.0 22.52
1456262859 2789.0 22.52
1456262860 2789.0 22.52
1456262861 2789.0 22.52
1456262862 2788.91 22.52
1456262863 2789.21 22.52
1456262863 2789.55 22.52
1456262864 2789.34 22.52
1456262865 2789.34 22.52
1456262866 2789.73 22.52
1456262867 2789.79 22.52
1456262868 2789.72 22.52
1456262869 2789.7 22.52
1456262870 2790.06 22.52
1456262871 2787.72 22.52
1456262872 2787.72 22.52
1456262873 2789.16 22.52
1456262873 2789.37 22.52
1456262874 2789.32 22.52
1456262875 2789.37 22.52
1456262876 2789.33 22.52
1456262877 2789.33 22.52
1456262878 2789.03 22.52
1456262879 2789.03 22.52
1456262880 2789.03 22.52
1456262881 2789.03 22.52
1456262882 2788.58 22.52
1456262882 2788.58 22.52
1456262883 2788.25 22.52
1456262884 2788.25 22.52
1456262885 2788.25 22.52
1456262886 2788.25 22.52
1456262887 2787.64 22.52
1456262888 2787.64 22.52
1456262889 2787.64 22.52
1456262890 2788.14 22.52
1456262891 2788.14 22.52
1456262892 2788.14 22.52
1456262893 2788.14 22.52
1456262894 2788.14 22.52
1456262895 2788.14 22.52
1456262895 2788.14 22.52
1456262896 2785.0 22.52
1456262897 2785.0 22.52
1456262898 2785.0 22.52
1456262899 2785.0 22.52
1456262900 2787.81 22.52
1456262901 2787.81 22.52
1456262902 2787.81 22.52
1456262903 2787.81 22.52
1456262904 2785.01 22.52
1456262904 2785.01 22.52
1456262905 2785.01 22.52
1456262906 2785.01 22.52
1456262907 2785.01 22.52
1456262908 2786.63 22.52
1456262909 2786.63 22.52
1456262910 2786.63 22.52
1456262911 2786.63 22.52
1456262912 2786.63 22.52
1456262913 2786.78 22.52
1456262913 2786.78 22.52
1456262914 2786.78 22.52
1456262915 2786.78 22.52
1456262916 2786.78 22.52
1456262917 2786.78 22.52
1456262918 2786.78 22.52
1456262919 2786.78 22.52
1456262920 2786.78 22.52
1456262921 2786.62 22.52
1456262922 2786.62 22.52
1456262923 2786.62 22.52
1456262924 2786.62 22.52
1456262924 2786.62 22.52
1456262925 2786.62 22.52
1456262926 2786.62 22.52
1456262927 2786.62 22.52
1456262928 2786.62 22.53
1456262929 2787.87 22.53
1456262930 2787.87 22.52
1456262931 2787.87 22.52
1456262932 2787.87 22.53
1456262933 2787.87 22.52
1456262934 2787.87 22.52
1456262935 2787.87 22.52
1456262936 2786.87 22.52
1456262936 2786.87 22.52
1456262937 2786.87 22.52
1456262938 2786.87 22.52
1456262939 2787.19 22.52
1456262940 2787.19 22.52
1456262941 2787.19 22.52
1456262942 2787.19 22.52
1456262943 2788.25 22.52
1456262944 2788.25 22.52
1456262945 2787.71 22.52
1456262946 2787.74 22.52
1456262947 2788.41 22.52
1456262947 2788.26 22.52
1456262948 2788.11 22.52
1456262949 2788.05 22.52
1456262950 2787.95 22.52
1456262951 2787.64 22.52
1456262952 2787.88 22.52
1456262953 2787.65 22.52
1456262954 2787.65 22.52
1456262955 2787.53 22.52
1456262956 2787.56 22.52
1456262956 2787.56 22.52
1456262957 2787.38 22.52
1456262958 2787.4 22.52
1456262959 2787.19 22.52
1456262960 2787.05 22.52
1456262961 2786.76 22.52
1456262962 2786.96 22.52
1456262963 2786.77 22.52
1456262964 2786.63 22.52
1456262965 2786.67 22.52
1456262966 2786.65 22.52
1456262967 2786.52 22.52
1456262968 2786.45 22.52
1456262969 2786.05 22.52
1456262969 2786.07 22.52
1456262970 2786.19 22.51
1456262971 2786.35 22.51
1456262972 2786.1 22.51
1456262973 2786.1 22.51
1456262974 2785.58 22.51
1456262975 2785.87 22.51
1456262976 2785.85 22.51
1456262977 2786.07 22.51
1456262978 2786.03 22.51
1456262978 2786.03 22.51
1456262979 2785.95 22.51
1456262980 2785.95 22.51
1456262981 2785.95 22.51
1456262982 2786.33 22.51
1456262983 2786.33 22.51
1456262984 2786.2 22.51
1456262985 2786.0 22.51
1456262986 2786.21 22.51
1456262987 2786.42 22.51
1456262987 2786.42 22.51
1456262988 2786.42 22.51
1456262989 2786.42 22.51
1456262990 2786.3 22.51
1456262991 2786.3 22.51
1456262992 2786.47 22.51
1456262993 2786.47 22.51
1456262994 2786.56 22.51
1456262995 2786.56 22.51
1456262995 2786.58 22.51
1456262996 2786.61 22.51
1456262997 2786.91 22.51
1456262998 2786.91 22.51
1456262999 2786.92 22.51
1456263000 2786.97 22.51
1456263001 2786.99 22.51
1456263002 2787.0 22.51
1456263003 2787.29 22.51
1456263004 2787.11 22.51
1456263004 2787.1 22.51
1456263005 2787.1 22.51
1456263006 2787.1 22.51
1456263007 2787.1 22.51
1456263008 2787.0 22.51
1456263009 2787.0 22.51
1456263010 2786.99 22.51
1456263011 2786.94 22.51
1456263012 2786.7 22.51
1456263013 2786.76 22.51
1456263013 2786.72 22.51
1456263014 2786.69 22.51
1456263015 2786.69 22.51
1456263016 2786.95 22.51
1456263017 2786.62 22.51
1456263018 2786.68 22.51
1456263019 2786.49 22.51
1456263020 2786.26 22.51
1456263021 2786.35 22.51
1456263022 2786.36 22.51
1456263022 2786.26 22.51
1456263023 2786.23 22.51
1456263024 2786.25 22.51
1456263026 2786.04 22.51
1456263026 2786.0 22.51
1456263027 2786.06 22.51
1456263028 2786.01 22.51
1456263029 2786.1 22.51
1456263030 2786.08 22.51
1456263031 2786.0 22.51
1456263032 2786.07 22.51
1456263033 2786.01 22.51
1456263034 2786.07 22.51
1456263035 2785.89 22.51
1456263035 2785.88 22.51
1456263036 2785.87 22.51
1456263037 2785.84 22.51
1456263038 2785.93 22.51
1456263039 2785.93 22.51
1456263040 2785.94 22.51
1456263041 2785.77 22.51
1456263042 2785.98 22.51
1456263043 2785.99 22.51
1456263043 2785.98 22.51
1456263044 2786.01 22.51
1456263045 2785.88 22.51
1456263046 2785.88 22.51
1456263047 2785.89 22.51
1456263048 2785.82 22.51
1456263049 2785.86 22.51
1456263050 2785.66 22.51
1456263051 2785.88 22.51
1456263052 2785.71 22.51
1456263053 2785.61 22.51
1456263053 2785.6 22.51
1456263054 2785.58 22.51
1456263056 2785.85 22.51
1456263057 2785.57 22.51
1456263058 2785.51 22.51
1456263058 2785.68 22.51
1456263059 2785.68 22.51
1456263060 2785.68 22.51
1456263061 2785.68 22.51
1456263062 2785.51 22.51
1456263063 2785.65 22.51
1456263064 2785.68 22.51
1456263065 2785.51 22.51
1456263066 2785.93 22.51
1456263067 2785.7 22.51
1456263068 2785.84 22.51
1456263068 2785.76 22.51
1456263069 2785.79 22.51
1456263070 2785.83 22.51
1456263071 2785.91 22.51
1456263072 2785.88 22.51
1456263073 2785.79 22.51
1456263074 2785.72 22.51
1456263075 2785.72 22.51
1456263076 2785.8 22.51
1456263077 2785.75 22.51
1456263078 2785.75 22.51
1456263078 2785.78 22.51
1456263079 2785.96 22.51
1456263080 2785.99 22.51
1456263081 2786.01 22.51
1456263082 2786.06 22.51
1456263083 2786.05 22.52
1456263084 2786.09 22.52
1456263085 2786.1 22.52
1456263087 2786.19 22.52
1456263088 2786.21 22.52
1456263089 2786.23 22.52
1456263090 2786.06 22.52
1456263091 2786.06 22.52
1456263092 2786.04 22.52
1456263093 2786.05 22.52
1456263094 2786.0 22.52
1456263094 2785.87 22.52
1456263096 2785.95 22.52
1456263096 2785.8 22.52
1456263097 2785.8 22.52
1456263098 2785.79 22.52
1456263099 2785.75 22.52
1456263100 2785.63 22.52
1456263101 2785.5 22.52
1456263102 2785.8 22.52
1456263103 2785.62 22.52
1456263104 2785.8 22.52
1456263105 2785.77 22.52
1456263106 2785.76 22.52
1456263107 2785.74 22.52
1456263107 2785.86 22.52
1456263108 2785.86 22.52
1456263109 2785.97 22.52
1456263110 2785.97 22.52
1456263111 2785.84 22.52
1456263112 2785.84 22.52
1456263113 2785.84 22.51
1456263114 2785.96 22.52
1456263115 2785.98 22.52
1456263116 2785.98 22.52
1456263117 2785.98 22.52
1456263118 2785.99 22.52
1456263118 2786.23 22.52
1456263119 2786.31 22.52
1456263120 2786.4 22.52
1456263121 2786.59 22.52
1456263122 2786.6 22.52
1456263123 2786.6 22.52
1456263124 2786.61 22.52
1456263125 2786.61 22.52
1456263126 2786.79 22.52
1456263127 2786.64 22.52
1456263127 2786.64 22.52
1456263128 2786.75 22.52
1456263129 2786.51 22.52
1456263130 2786.71 22.52
1456263131 2786.78 22.52
1456263132 2786.61 22.52
1456263133 2786.57 22.52
1456263134 2786.63 22.52
1456263135 2786.49 22.52
1456263135 2786.44 22.52
1456263136 2786.43 22.52
1456263137 2786.38 22.52
1456263138 2786.15 22.52
1456263139 2786.3 22.52
1456263140 2786.21 22.52
1456263141 2785.92 22.52
1456263142 2785.99 22.52
1456263143 2785.91 22.52
1456263144 2785.81 22.52
1456263145 2785.71 22.52
1456263146 2785.64 22.52
1456263146 2785.65 22.52
1456263147 2785.6 22.52
1456263148 2785.74 22.52
1456263149 2785.59 22.52
1456263150 2785.46 22.52
1456263151 2785.36 22.51
1456263152 2785.37 22.52
1456263153 2785.39 22.52
1456263154 2785.41 22.52
1456263154 2785.36 22.52
1456263155 2785.39 22.52
1456263156 2785.01 22.52
1456263157 2785.41 22.52
1456263158 2785.41 22.52
1456263159 2785.41 22.52
1456263160 2785.43 22.51
1456263161 2785.24 22.52
1456263162 2785.45 22.52
1456263163 2785.5 22.52
1456263163 2785.55 22.52
1456263164 2785.31 22.52
1456263165 2785.78 22.52
1456263166 2785.74 22.52
1456263167 2785.32 22.51
1456263168 2785.63 22.51
1456263169 2785.44 22.51
1456263170 2785.58 22.51
1456263171 2785.47 22.51
1456263172 2785.44 22.51
1456263173 2785.45 22.51
1456263174 2785.51 22.51
1456263175 2785.5 22.51
1456263176 2785.74 22.51
1456263176 2785.74 22.51
1456263177 2785.5 22.51
1456263178 2785.5 22.51
1456263179 2785.19 22.51
1456263180 2785.17 22.51
1456263181 2785.42 22.51
1456263182 2785.77 22.51
1456263183 2785.09 22.51
1456263184 2783.6 22.51
1456263184 2784.31 22.51
1456263185 2784.87 22.51
1456263186 2784.87 22.51
1456263187 2784.85 22.51
1456263188 2784.85 22.51
1456263189 2784.93 22.51
1456263190 2784.93 22.51
1456263191 2785.02 22.51
1456263192 2785.02 22.51
1456263193 2784.94 22.51
1456263194 2784.94 22.51
1456263195 2784.94 22.51
1456263195 2784.94 22.51
1456263196 2784.94 22.51
1456263197 2785.72 22.51
1456263198 2785.72 22.51
1456263199 2785.49 22.51
1456263200 2785.39 22.51
1456263201 2785.36 22.51
1456263202 2785.73 22.51
1456263203 2785.61 22.51
1456263204 2785.82 22.51
1456263205 2785.87 22.51
1456263205 2785.95 22.51
1456263207 2785.98 22.51
1456263208 2785.98 22.51
1456263208 2785.99 22.51
1456263209 2785.7 22.51
1456263210 2785.86 22.51
1456263211 2785.81 22.51
1456263212 2785.81 22.51
1456263213 2786.0 22.51
1456263214 2786.0 22.51
1456263215 2786.0 22.51
1456263216 2786.0 22.51
1456263217 2786.0 22.51
1456263217 2786.0 22.51
1456263218 2785.92 22.51
1456263219 2785.98 22.51
1456263220 2785.95 22.51
1456263221 2785.91 22.51
1456263222 2785.91 22.51
1456263223 2785.84 22.51
1456263224 2785.73 22.51
1456263225 2785.65 22.51
1456263226 2785.51 22.51
1456263226 2785.47 22.51
1456263227 2785.46 22.51
1456263228 2785.35 22.51
1456263229 2785.35 22.51
1456263230 2785.35 22.51
1456263231 2785.17 22.51
1456263232 2785.41 22.51
1456263233 2785.36 22.51
1456263234 2785.51 22.51
1456263235 2785.41 22.51
1456263236 2785.2 22.51
1456263237 2785.21 22.51
1456263238 2785.22 22.51
1456263239 2785.19 22.51
1456263240 2785.12 22.51
1456263241 2785.28 22.51
1456263242 2785.49 22.51
1456263242 2785.61 22.51
1456263243 2785.67 22.49
1456263244 2785.93 22.5
1456263245 2786.0 22.51
1456263246 2786.0 22.5
1456263247 2786.0 22.5
1456263248 2786.0 22.5
1456263249 2786.0 22.5
1456263250 2786.3 22.5
1456263251 2786.48 22.5
1456263252 2786.73 22.5
1456263252 2786.75 22.5
1456263253 2786.69 22.5
1456263254 2786.54 22.5
1456263255 2786.46 22.5
1456263256 2786.62 22.5
1456263257 2786.62 22.5
1456263258 2786.45 22.49
1456263259 2786.61 22.5
1456263260 2786.6 22.5
1456263261 2786.45 22.5
1456263261 2786.4 22.5
1456263262 2786.4 22.5
1456263263 2786.27 22.5
1456263264 2786.29 22.5
1456263265 2786.29 22.5
1456263266 2785.13 22.5
1456263267 2786.13 22.5
1456263268 2786.13 22.5
1456263269 2785.57 22.5
1456263270 2785.88 22.5
1456263271 2785.57 22.5
1456263272 2785.69 22.5
1456263273 2785.64 22.5
1456263274 2785.64 22.5
1456263274 2785.6 22.5
1456263275 2785.48 22.5
1456263276 2785.42 22.5
1456263278 2785.41 22.5
1456263279 2785.09 22.5
1456263280 2785.34 22.5
1456263280 2785.21 22.5
1456263281 2785.02 22.5
1456263282 2785.02 22.5
1456263283 2784.82 22.5
1456263284 2785.0 22.5
1456263285 2784.79 22.5
1456263286 2784.74 22.5
1456263287 2784.57 22.5
1456263288 2784.55 22.5
1456263289 2784.72 22.5
1456263290 2784.43 22.5
1456263291 2784.49 22.5
1456263292 2784.38 22.5
1456263293 2784.38 22.5
1456263294 2784.38 22.5
1456263294 2784.38 22.5
1456263295 2784.39 22.5
1456263296 2784.5 22.5
1456263297 2784.49 22.5
1456263298 2784.5 22.5
1456263299 2784.66 22.5
1456263300 2784.67 22.5
1456263301 2784.67 22.5
1456263302 2784.7 22.5
1456263303 2784.74 22.5
1456263304 2784.87 22.5
1456263304 2784.75 22.5
1456263305 2784.87 22.5
1456263306 2784.87 22.5
1456263307 2784.76 22.5
1456263308 2784.76 22.5
1456263309 2784.74 22.5
1456263310 2784.75 22.5
1456263311 2784.58 22.5
1456263312 2784.57 22.5
1456263313 2784.62 22.5
1456263313 2784.63 22.5
1456263314 2784.48 22.5
1456263315 2784.6 22.5
1456263316 2784.64 22.5
1456263317 2784.59 22.5
1456263318 2784.52 22.5
1456263319 2784.66 22.5
1456263320 2784.66 22.5
1456263321 2784.64 22.5
1456263321 2784.62 22.5
1456263322 2784.64 22.5
1456263323 2784.59 22.5
1456263324 2784.65 22.5
1456263325 2784.66 22.5
1456263326 2784.76 22.5
1456263327 2784.89 22.5
1456263328 2784.89 22.5
1456263329 2785.09 22.5
1456263330 2785.1 22.5
1456263331 2785.49 22.5
1456263332 2785.53 22.5
1456263332 2785.57 22.5
1456263333 2785.57 22.5
1456263334 2785.57 22.5
1456263335 2785.63 22.5
1456263336 2785.63 22.5
1456263337 2785.63 22.5
1456263338 2785.93 22.5
1456263339 2785.75 22.5
1456263340 2785.93 22.5
1456263341 2785.65 22.5
1456263342 2785.63 22.5
1456263342 2785.66 22.5
1456263343 2785.76 22.5
1456263344 2786.25 22.5
1456263345 2786.27 22.5
1456263346 2786.0 22.51
1456263347 2785.99 22.51
1456263348 2786.2 22.51
1456263349 2786.31 22.51
1456263350 2786.26 22.51
1456263351 2786.45 22.51
1456263352 2786.43 22.51
1456263352 2786.44 22.51
1456263353 2786.72 22.51
1456263354 2786.5 22.51
1456263355 2786.72 22.51
1456263356 2786.61 22.51
1456263357 2786.57 22.51
1456263358 2786.76 22.51
1456263359 2786.76 22.51
1456263360 2786.76 22.51
1456263361 2786.75 22.51
1456263361 2786.76 22.51
1456263362 2786.79 22.51
1456263363 2786.8 22.51
1456263364 2786.51 22.51
1456263365 2786.57 22.51
1456263366 2786.57 22.51
1456263367 2786.64 22.51
1456263368 2786.74 22.51
1456263369 2786.8 22.51
1456263370 2786.8 22.51
1456263371 2786.8 22.51
1456263371 2786.97 22.51
1456263372 2787.0 22.51
1456263373 2785.77 22.51
1456263374 2786.66 22.51
1456263375 2787.8 22.51
1456263376 2786.77 22.51
1456263377 2787.52 22.51
1456263378 2787.01 22.51
